commentID,grammarError,spellingError
455130,3, SENTENCE_WHITESPACE MASS_AGREEMENT HE_VERB_AGR
211493,0,NO_ERROR
85289,6, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
57327,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
319765,1, ENGLISH_WORD_REPEAT_RULE
255678,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
319773,2, EN_QUOTES EN_QUOTES
125431,15, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
277732,0,NO_ERROR
403526,18, IT_IS COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE DOUBLE_PUNCTUATION SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE IT_IS THIS_NNS
254770,3, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE
144986,0,NO_ERROR
322356,1, EN_A_VS_AN
43092,2, WHITESPACE_RULE SENTENCE_WHITESPACE
365863,6, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE
420888,2, SOME_OF_THE SENTENCE_WHITESPACE
11716,2, WHITESPACE_RULE WHITESPACE_RULE
115757,5, ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
350900,2, WHITESPACE_RULE THE_SUPERLATIVE
21310,5, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES
91673,0,NO_ERROR
376487,2, EN_QUOTES EN_QUOTES
344908,0,NO_ERROR
20210,0,NO_ERROR
381116,0,NO_ERROR
65871,0,NO_ERROR
246497,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE
264755,2, SOME_OF_THE ENGLISH_WORD_REPEAT_BEGINNING_RULE
171496,0,NO_ERROR
324638,7, SENTENCE_WHITESPACE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
346981,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES IN_1990s ENGLISH_WORD_REPEAT_RULE WHITESPACE_RULE
440233,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
313585,0,NO_ERROR
217864,0,NO_ERROR
369568,0,NO_ERROR
275894,2, SENTENCE_WHITESPACE MANY_NN
91013,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
184052,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
524579,0,NO_ERROR
336791,1, SENTENCE_WHITESPACE
34428,0,NO_ERROR
477326,0,NO_ERROR
170381,2, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
326427,0,NO_ERROR
367954,0,NO_ERROR
339238,2, SENTENCE_FRAGMENT ENGLISH_WORD_REPEAT_BEGINNING_RULE
60006,7, SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE DT_DT
199695,18, SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE THIS_NNS EN_QUOTES EN_QUOTES HE_VERB_AGR
277458,1, WHITESPACE_RULE
477633,0,NO_ERROR
257118,0,NO_ERROR
192833,3, WHITESPACE_RULE UPPERCASE_SENTENCE_START WHITESPACE_RULE
91213,2, WHITESPACE_RULE WHITESPACE_RULE
33671,0,NO_ERROR
47519,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
361536,5, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
327035,1, POSSESIVE_APOSTROPHE
198222,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
425391,2, EN_QUOTES EN_QUOTES
27409,4, WHITESPACE_RULE WHITESPACE_RULE POSSESIVE_APOSTROPHE SENTENCE_WHITESPACE
169573,3, THERE_RE_MANY WHITESPACE_RULE THIS_NNS
125428,4, AND_SO_ONE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
179400,0,NO_ERROR
287296,0,NO_ERROR
170771,6, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES DOUBLE_PUNCTUATION
151753,0,NO_ERROR
516204,2, EN_QUOTES EN_QUOTES
52479,12, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
72242,1, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
510877,1, SENTENCE_WHITESPACE
15478,0,NO_ERROR
100771,0,NO_ERROR
520841,0,NO_ERROR
238204,6, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
409173,5, SENTENCE_WHITESPACE WHITESPACE_RULE CANT EN_UNPAIRED_BRACKETS IT_IS
287029,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
51362,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
430608,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
172936,0,NO_ERROR
84361,2, WHITESPACE_RULE DID_BASEFORM
426485,0,NO_ERROR
364953,0,NO_ERROR
296922,16, SENTENCE_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
294193,2, WHITESPACE_RULE WHITESPACE_RULE
410425,0,NO_ERROR
532055,4, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
99876,0,NO_ERROR
349760,1, SENTENCE_WHITESPACE
261738,10, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE MANY_NN SENTENCE_WHITESPACE POSSESIVE_APOSTROPHE SENTENCE_WHITESPACE
249972,6, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_A_VS_AN EN_QUOTES EN_QUOTES
153540,6, DT_DT EN_A_VS_AN SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE
153130,5, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
115133,0,NO_ERROR
510403,7, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
254654,10, COMMA_PARENTHESIS_WHITESPACE ADVERB_WORD_ORDER EN_QUOTES EN_QUOTES CURRENCY EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
463325,3, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
108153,2, EN_QUOTES EN_QUOTES
11658,0,NO_ERROR
13471,4, WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
57776,4, SENTENCE_WHITESPACE SENTENCE_FRAGMENT LETS_LET SENTENCE_WHITESPACE
481947,5, EN_QUOTES EN_QUOTES REASON_IS_BECAUSE EN_QUOTES EN_QUOTES
170429,3, HASNT_IRREGULAR_VERB SENTENCE_WHITESPACE WHETHER
452614,0,NO_ERROR
365355,1, SAFE_HAVEN
374175,16, COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
276879,0,NO_ERROR
51128,0,NO_ERROR
334446,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
174933,16, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
367210,3, SENTENCE_WHITESPACE EN_COMPOUNDS ENGLISH_WORD_REPEAT_RULE
309959,0,NO_ERROR
272834,1, SENTENCE_WHITESPACE
23109,9, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE UPPERCASE_SENTENCE_START EN_UNPAIRED_BRACKETS WHITESPACE_RULE EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START
110719,5, I_LOWERCASE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
297768,1, SENTENCE_WHITESPACE
361623,8, WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
181488,4, EN_QUOTES EN_QUOTES PAST_EXPERIENCE_MEMORY SENTENCE_WHITESPACE
111044,0,NO_ERROR
236572,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
479745,10, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES WHITESPACE_RULE EN_QUOTES
298063,2, EN_QUOTES EN_QUOTES
179807,1, WHITESPACE_RULE
206154,0,NO_ERROR
263596,9, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES
151312,1, IT_IS
328258,8, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES POSSESIVE_APOSTROPHE EN_QUOTES EN_QUOTES
45541,0,NO_ERROR
362737,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
468844,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE
181666,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE HAVE_PART_AGREEMENT EN_QUOTES EN_QUOTES
151883,0,NO_ERROR
333321,3, SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE
91453,0,NO_ERROR
163626,5, IN_PAST SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
378668,1, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
80481,2, EN_QUOTES EN_QUOTES
455566,1, UPPERCASE_SENTENCE_START
64087,2, EN_QUOTES EN_QUOTES
207079,5, EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES
498209,0,NO_ERROR
275303,1, ENGLISH_WORD_REPEAT_BEGINNING_RULE
131529,1, NOW
409876,0,NO_ERROR
444705,1, WHITESPACE_RULE
282085,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES THE_SUPERLATIVE SENTENCE_WHITESPACE
274029,2, EN_QUOTES EN_QUOTES
491574,0,NO_ERROR
346655,0,NO_ERROR
166318,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
293650,11, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE HE_VERB_AGR
71414,2, EN_QUOTES EN_QUOTES
118758,2, WHITESPACE_RULE WHITESPACE_RULE
196526,7, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE DT_DT EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
319178,0,NO_ERROR
237208,2, EN_QUOTES EN_QUOTES
413099,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
272190,0,NO_ERROR
282088,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
367517,2, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
512942,5, UPPERCASE_SENTENCE_START SENTENCE_FRAGMENT UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE SENTENCE_WHITESPACE
269380,6, WHITESPACE_RULE EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE DT_DT SENTENCE_WHITESPACE
412870,1, THE_SUPERLATIVE
106341,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
298338,1, COMMA_PARENTHESIS_WHITESPACE
503018,1, HE_VERB_AGR
64738,1, SENTENCE_WHITESPACE
509359,8, ENGLISH_WORD_REPEAT_RULE DT_DT SENTENCE_WHITESPACE EN_QUOTES ENGLISH_WORD_REPEAT_RULE DT_DT DOUBLE_PUNCTUATION EN_QUOTES
221921,0,NO_ERROR
411122,0,NO_ERROR
403589,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES IT_IS WHITESPACE_RULE
531387,0,NO_ERROR
334678,0,NO_ERROR
517094,3, SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE
334983,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START
104859,1, WHITESPACE_RULE
385774,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
282075,2, EN_QUOTES EN_QUOTES
222482,2, TRY_AND SENTENCE_WHITESPACE
452767,2, EN_QUOTES EN_QUOTES
179085,10, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
89683,0,NO_ERROR
96049,2, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
184375,2, SENTENCE_WHITESPACE ALL_OF_THE
414478,5, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
490344,2, SENTENCE_WHITESPACE WHITESPACE_RULE
296783,2, ABOUT_ITS_NN UPPERCASE_SENTENCE_START
133001,0,NO_ERROR
54855,0,NO_ERROR
249974,0,NO_ERROR
104459,3, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE
93908,1, WHITESPACE_RULE
204872,5, EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE PHRASE_REPETITION
4440,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
384859,5, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE IT_VBZ WHITESPACE_RULE
172650,0,NO_ERROR
14340,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
499389,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
504159,13, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE NON3PRS_VERB SENTENCE_WHITESPACE NON3PRS_VERB SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE A_RB_NN SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
418274,6, EN_QUOTES DOUBLE_PUNCTUATION EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
491814,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
416108,2, EN_QUOTES EN_QUOTES
386948,13, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE
289951,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
477209,6, EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
311170,1, SENTENCE_WHITESPACE
453217,5, I_LOWERCASE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
463291,0,NO_ERROR
268821,4, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
418430,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
334437,1, SENTENCE_WHITESPACE
485181,1, WITH_OUT
380474,5, WHITESPACE_RULE SENTENCE_FRAGMENT SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
510526,1, SENTENCE_WHITESPACE
2238,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
521215,7, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE
469405,0,NO_ERROR
51524,0,NO_ERROR
65057,1, EN_UNPAIRED_BRACKETS
533439,0,NO_ERROR
221668,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
515866,0,NO_ERROR
244810,0,NO_ERROR
429678,0,NO_ERROR
366967,7, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
255484,2, EN_COMPOUNDS WHITESPACE_RULE
181452,11, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES LETS_LET WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE
369279,7, EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES WHETHER WHITESPACE_RULE
502535,0,NO_ERROR
500218,1, WHITESPACE_RULE
479370,1, ENGLISH_WORD_REPEAT_BEGINNING_RULE
117679,0,NO_ERROR
369954,0,NO_ERROR
348545,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS WHITESPACE_RULE WHITESPACE_RULE DID_BASEFORM SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS
222549,2, EN_QUOTES EN_QUOTES
382674,0,NO_ERROR
166843,1, ENGLISH_WORD_REPEAT_BEGINNING_RULE
98162,0,NO_ERROR
506755,0,NO_ERROR
469544,11, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_FRAGMENT SENTENCE_WHITESPACE
399417,1, PHRASE_REPETITION
200576,0,NO_ERROR
107660,0,NO_ERROR
93889,0,NO_ERROR
45513,0,NO_ERROR
121743,1, WHITESPACE_RULE
155805,2, EN_QUOTES EN_QUOTES
421732,6, HE_VERB_AGR WHITESPACE_RULE EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE
518425,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
164186,7, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_A_VS_AN
451600,0,NO_ERROR
322577,1, IT_IS
215996,3, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE
13306,1, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
510869,0,NO_ERROR
161148,3, OUT_OF_PLACE EN_UNPAIRED_BRACKETS OUT_OF_PLACE
410234,0,NO_ERROR
262532,12, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES SENTENCE_WHITESPACE IT_VBZ SOME_HOW FOREVER_AND_EVER SENTENCE_WHITESPACE WHETHER
166108,0,NO_ERROR
183506,5, SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
132093,2, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
373209,0,NO_ERROR
318264,1, WHITESPACE_RULE
311930,1, SENTENCE_WHITESPACE
122057,4, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
444751,0,NO_ERROR
368112,1, WHITESPACE_RULE
291272,4, I_A WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
491631,1, SENTENCE_WHITESPACE
104250,4, PROGRESSIVE_VERBS EN_QUOTES EN_QUOTES WHITESPACE_RULE
144787,1, WHITESPACE_RULE
221433,4, EN_QUOTES EN_QUOTES ALL_OF_THE WHITESPACE_RULE
489498,0,NO_ERROR
420908,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
166367,1, WHITESPACE_RULE
450928,5, WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE
435303,0,NO_ERROR
18538,0,NO_ERROR
264348,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
425102,1, SENTENCE_WHITESPACE
137270,1, WHITESPACE_RULE
166772,6, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_FRAGMENT EN_A_VS_AN SENTENCE_WHITESPACE
501038,3, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE SENTENCE_WHITESPACE
392555,3, EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
31494,1, WHITESPACE_RULE
423162,0,NO_ERROR
283667,1, WHITESPACE_RULE
41230,1, UPPERCASE_SENTENCE_START
246282,2, EN_QUOTES EN_QUOTES
379242,1, WHITESPACE_RULE
533814,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
461103,1, DT_DT
223844,3, A_LOT_OF_NN WHITESPACE_RULE WHITESPACE_RULE
298756,7, EN_QUOTES UPPERCASE_SENTENCE_START EN_QUOTES SENTENCE_WHITESPACE A_PLURAL SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
420314,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
123854,0,NO_ERROR
171516,0,NO_ERROR
409221,2, WHITESPACE_RULE WHITESPACE_RULE
222943,3, THE_SUPERLATIVE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
500460,1, COMMA_PARENTHESIS_WHITESPACE
373789,1, SENTENCE_WHITESPACE
248214,1, HE_VERB_AGR
380584,1, SENTENCE_WHITESPACE
487705,2, SENTENCE_WHITESPACE AFFORD_VBG
222599,10, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
533906,0,NO_ERROR
279185,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
280167,0,NO_ERROR
33574,6, WHITESPACE_RULE SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES
261564,1, SENTENCE_WHITESPACE
339851,8, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
532303,6, WHITESPACE_RULE WHITESPACE_RULE EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS WHITESPACE_RULE
525344,0,NO_ERROR
404929,2, EN_QUOTES EN_QUOTES
528192,3, SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA RATHER_THEN
180702,0,NO_ERROR
275896,3, WHITESPACE_RULE EN_QUOTES EN_QUOTES
185326,2, EN_QUOTES EN_QUOTES
125292,4, UPPERCASE_SENTENCE_START MODAL_OF EN_QUOTES EN_QUOTES
218783,0,NO_ERROR
462141,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
92750,0,NO_ERROR
243748,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
455946,0,NO_ERROR
349725,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
95572,8, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
227162,1, YOUR_NN
365847,0,NO_ERROR
84509,5, ENGLISH_WORD_REPEAT_BEGINNING_RULE LOSE_LOOSE A_INFINITVE SENTENCE_WHITESPACE WHITESPACE_RULE
248500,0,NO_ERROR
224454,2, WHITESPACE_RULE WHITESPACE_RULE
173773,4, WHITESPACE_RULE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA EN_QUOTES EN_QUOTES
322492,0,NO_ERROR
254657,8, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES
216650,0,NO_ERROR
116747,8, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE PROGRESSIVE_VERBS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
296836,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
523397,2, EN_QUOTES EN_QUOTES
403024,1, UPPERCASE_SENTENCE_START
347874,1, SENTENCE_FRAGMENT
460197,2, EN_QUOTES EN_QUOTES
